post_id,run_id,scraped_at,price,year,make,model,mileage,transmission,fuel_type,drive_type,vehicle_type,color,condition,title_status,source_txt
7919462001,20260323050006,2026-03-23T05:00:06Z,21700,2023,Tesla,Model 3,49000,,,,,,,,scrapes/20260323050006/7919462001.txt
7919433483,20260323090013,2026-03-23T09:00:13Z,5800,2011,Ford,Fiesta,46123,,,,,,,,scrapes/20260323090013/7919433483.txt
7919462081,20260315020005,2026-03-15T02:00:05Z,2000,2018,Toyota,Camry,33000,,,,,,,,scrapes/20260315020005/7919462081.txt
7919462225,20260316080015,2026-03-16T08:00:15Z,2000,2016,chevy,silverado 1500,90000,,,,,,,,scrapes/20260316080015/7919462225.txt
7919493630,20260323040013,2026-03-23T04:00:13Z,15995,2015,Toyota,Highlander XLE AWD,159971,,,,,,,,scrapes/20260323040013/7919493630.txt
7919462118,20260315130005,2026-03-15T13:00:05Z,5000,2021,Tesla,Model S,61000,,,,,,,,scrapes/20260315130005/7919462118.txt
7919462401,20260315160006,2026-03-15T16:00:06Z,2000,2016,chevy,silverado 1500,90000,,,,,,,,scrapes/20260315160006/7919462401.txt
7919505950,20260309120029,2026-03-09T12:00:29Z,2000,2010,Honda,Element EX,125884,,,,,,,,scrapes/20260309120029/7919505950.txt
7919507588,20260313180032,2026-03-13T18:00:32Z,,2022,Acura,TLX a-spec,24000,,,,,,,,scrapes/20260313180032/7919507588.txt
7919497317,20260323130035,2026-03-23T13:00:35Z,6500,2009,Buick,Lucerne,84000,,,,,,,,scrapes/20260323130035/7919497317.txt
7919534499,20260312230026,2026-03-12T23:00:26Z,7000,2009,HONDA,CR-V EX,166000,,,,,,,,scrapes/20260312230026/7919534499.txt
7919577910,20260312150026,2026-03-12T15:00:26Z,15900,2015,Chevrolet,Silverado 1500,126474,,,,,,,,scrapes/20260312150026/7919577910.txt
7919577935,20260311160035,2026-03-11T16:00:35Z,6700,2009,Chevrolet,Silverado 1500,177265,,,,,,,,scrapes/20260311160035/7919577935.txt
7919578012,20260312130018,2026-03-12T13:00:18Z,11500,2019,Dodge,Charger,54917,,,,,,,,scrapes/20260312130018/7919578012.txt
7919430015,20260323100026,2026-03-23T10:00:26Z,6000,2009,Audi,A4,114115,,,,,,,,scrapes/20260323100026/7919430015.txt
7919548822,20260323200028,2026-03-23T20:00:28Z,12500,2016,jeep,wrangler,108000,,,,,,,,scrapes/20260323200028/7919548822.txt
7919428143,20260322200010,2026-03-22T20:00:10Z,9450,2014,Jeep,Cherokee Latitude 4x4,91437,,,,,,,,scrapes/20260322200010/7919428143.txt
7919462321,20260315120023,2026-03-15T12:00:23Z,2000,2020,honda,accord,20000,,,,,,,,scrapes/20260315120023/7919462321.txt
7919572408,20260307020005,2026-03-07T02:00:05Z,2400,2014,Chevy,equinox,240000,,,,,,,,scrapes/20260307020005/7919572408.txt
7919606860,20260324050007,2026-03-24T05:00:07Z,3288,2002,Dodge,Neon,150000,,,,,,,,scrapes/20260324050007/7919606860.txt
7919615668,20260324110024,2026-03-24T11:00:24Z,7000,2012,Honda,Civic,88000,,,,,,,,scrapes/20260324110024/7919615668.txt
7919462356,20260315110025,2026-03-15T11:00:25Z,,2018,Acura,TLX a-spec,30000,,,,,,,,scrapes/20260315110025/7919462356.txt
7919578758,20260324000024,2026-03-24T00:00:24Z,7999,2012,Fiat,500,37851,,,,,,,,scrapes/20260324000024/7919578758.txt
7919624234,20260324170032,2026-03-24T17:00:32Z,4100,2013,Subaru,Outback,194800,,,,,,,,scrapes/20260324170032/7919624234.txt
7919547261,20260323190037,2026-03-23T19:00:37Z,74495,2026,Chrysler,Pacifica,25,,,,,,,,scrapes/20260323190037/7919547261.txt
7919652709,20260310170005,2026-03-10T17:00:05Z,18800,2022,Ram,1500,73067,,,,,,,,scrapes/20260310170005/7919652709.txt
7919673238,20260321090026,2026-03-21T09:00:26Z,21900,2020,Chevrolet,Suburban LT,113946,,,,,,,,scrapes/20260321090026/7919673238.txt
7919674086,20260318150029,2026-03-18T15:00:29Z,12900,2016,mercedes-benz,gle350 4matic awd,133985,,,,,,,,scrapes/20260318150029/7919674086.txt
7919666767,20260314180024,2026-03-14T18:00:24Z,4985,2014,Nissan,Pathfinder,118000,,,,,,,,scrapes/20260314180024/7919666767.txt
7919664526,20260324080028,2026-03-24T08:00:28Z,9998,2015,Subaru,XV Crosstrek,154359,,,,,,,,scrapes/20260324080028/7919664526.txt
7919667128,20260320180028,2026-03-20T18:00:28Z,7985,2012,BMW,528i x-drive Premium Sedan,71000,,,,,,,,scrapes/20260320180028/7919667128.txt
7919675668,20260321060022,2026-03-21T06:00:22Z,6900,2015,Subaru,Forester 2.5i Limited AWD,150818,,,,,,,,scrapes/20260321060022/7919675668.txt
7919712670,20260311140056,2026-03-11T14:00:56Z,10900,2015,Mercedes-Benz,GLK-Class,123897,,,,,,,,scrapes/20260311140056/7919712670.txt
7919714484,20260312110034,2026-03-12T11:00:34Z,6850,2015,Hyundai,Accent,95555,,,,,,,,scrapes/20260312110034/7919714484.txt
7919714524,20260312100005,2026-03-12T10:00:05Z,10850,2015,Ford,Fusion,92276,,,,,,,,scrapes/20260312100005/7919714524.txt
7919664624,20260324180059,2026-03-24T18:00:59Z,8998,2012,Subaru,Outback,130671,,,,,,,,scrapes/20260324180059/7919664624.txt
7919712313,20260311150041,2026-03-11T15:00:41Z,14850,2018,INFINITI,Q50,139096,,,,,,,,scrapes/20260311150041/7919712313.txt
7919712588,20260312130018,2026-03-12T13:00:18Z,14600,2014,Chevrolet,Silverado 1500,142168,,,,,,,,scrapes/20260312130018/7919712588.txt
7919674880,20260319190010,2026-03-19T19:00:10Z,18900,2020,subaru,forester,72505,,,,,,,,scrapes/20260319190010/7919674880.txt
7919712357,20260324160034,2026-03-24T16:00:34Z,13900,2017,Ford,Explorer,83323,,,,,,,,scrapes/20260324160034/7919712357.txt
7919517585,20260323150010,2026-03-23T15:00:10Z,6990,2011,Cadillac,SRX4,163000,,,,,,,,scrapes/20260323150010/7919517585.txt
7919673814,20260318200019,2026-03-18T20:00:19Z,11900,2010,toyota,tacoma,168916,,,,,,,,scrapes/20260318200019/7919673814.txt
7919712628,20260312140037,2026-03-12T14:00:37Z,12900,2013,Ford,Econoline Cargo Van E-250,108356,,,,,,,,scrapes/20260312140037/7919712628.txt
7919676234,20260321040019,2026-03-21T04:00:19Z,6900,2018,SUBARU,CROSSTREK,188779,,,,,,,,scrapes/20260321040019/7919676234.txt
7919712397,20260312100005,2026-03-12T10:00:05Z,20950,2018,Land Rover,Range Rover Sport,93146,,,,,,,,scrapes/20260312100005/7919712397.txt
7919712438,20260312080005,2026-03-12T08:00:05Z,16750,2023,Hyundai,Elantra,108905,,,,,,,,scrapes/20260312080005/7919712438.txt
7919776879,20260325050013,2026-03-25T05:00:13Z,19500,1992,Mercedes-Benz,SL500,41000,,,,,,,,scrapes/20260325050013/7919776879.txt
7919712477,20260312110034,2026-03-12T11:00:34Z,7750,2015,Volkswagen,Passat,116694,,,,,,,,scrapes/20260312110034/7919712477.txt
7919712552,20260312050039,2026-03-12T05:00:39Z,18995,2017,Ford,F-150,106743,,,,,,,,scrapes/20260312050039/7919712552.txt
7919714561,20260312110034,2026-03-12T11:00:34Z,15450,2020,Nissan,Rogue,82675,,,,,,,,scrapes/20260312110034/7919714561.txt
7919712510,20260312090033,2026-03-12T09:00:33Z,16950,2021,Subaru,Forester,113372,,,,,,,,scrapes/20260312090033/7919712510.txt
7919714455,20260325080012,2026-03-25T08:00:12Z,6600,2012,Mercedes-Benz,C-Class,145523,,,,,,,,scrapes/20260325080012/7919714455.txt
7919824901,20260326060019,2026-03-26T06:00:19Z,3500,1940,Ford,Sedan,40000,,,,,,,,scrapes/20260326060019/7919824901.txt
7919672837,20260321040019,2026-03-21T04:00:19Z,13900,2016,toyota,rav4 hybrid,141229,,,,,,,,scrapes/20260321040019/7919672837.txt
7919798186,20260309230005,2026-03-09T23:00:05Z,7800,2014,HONDA,CR-V LX,179000,,,,,,,,scrapes/20260309230005/7919798186.txt
7919824569,20260325110005,2026-03-25T11:00:05Z,16500,1992,Jaguar,XJS Roadster,66660,,,,,,,,scrapes/20260325110005/7919824569.txt
7919676642,20260324160034,2026-03-24T16:00:34Z,29900,2023,Jeep,Grand Cherokee,23023,,,,,,,,scrapes/20260324160034/7919676642.txt
7919795496,20260325160026,2026-03-25T16:00:26Z,3288,2002,Dodge,Neon,150000,,,,,,,,scrapes/20260325160026/7919795496.txt
7919824716,20260325220021,2026-03-25T22:00:21Z,,2007,Toyota,RAV4,124734,,,,,,,,scrapes/20260325220021/7919824716.txt
7919880787,20260308160008,2026-03-08T16:00:08Z,3700,2003,honda,accord,155000,,,,,,,,scrapes/20260308160008/7919880787.txt
7919890103,20260319220028,2026-03-19T22:00:28Z,16800,2022,NISSAN,MURANO SV,34000,,,,,,,,scrapes/20260319220028/7919890103.txt
7919891543,20260308180008,2026-03-08T18:00:08Z,2950,2014,subaru,legacy,212000,,,,,,,,scrapes/20260308180008/7919891543.txt
7919961889,20260326130017,2026-03-26T13:00:17Z,3288,2007,ford,focus,185000,,,,,,,,scrapes/20260326130017/7919961889.txt
7919975474,20260320070027,2026-03-20T07:00:27Z,10500,2018,Chevrolet,Equinox,94000,,,,,,,,scrapes/20260320070027/7919975474.txt
7919880815,20260326130017,2026-03-26T13:00:17Z,4400,2008,cadillac,escalade,250000,,,,,,,,scrapes/20260326130017/7919880815.txt
7919994197,20260326110055,2026-03-26T11:00:55Z,25000,2001,Ford,Mustang GT,6793,,,,,,,,scrapes/20260326110055/7919994197.txt
7919857948,20260310090005,2026-03-10T09:00:05Z,11000,2019,Audi,Q5 Prestige,141500,,,,,,,,scrapes/20260310090005/7919857948.txt
7919979382,20260322190027,2026-03-22T19:00:27Z,5300,2005,toyota,tacoma,153000,,,,,,,,scrapes/20260322190027/7919979382.txt
7920002809,20260326170017,2026-03-26T17:00:17Z,9300,2015,Toyota,Rav4 Limited,175000,,,,,,,,scrapes/20260326170017/7920002809.txt
7919969830,20260315150007,2026-03-15T15:00:07Z,5495,2006,Toyota,Camry,145647,,,,,,,,scrapes/20260315150007/7919969830.txt
7920019541,20260326130017,2026-03-26T13:00:17Z,1950,2012,chrysler,town & country,165000,,,,,,,,scrapes/20260326130017/7920019541.txt
7920047049,20260326200028,2026-03-26T20:00:28Z,10998,2014,Subaru,Outback,116909,,,,,,,,scrapes/20260326200028/7920047049.txt
7920050164,20260326160006,2026-03-26T16:00:06Z,5900,2015,chevy,city express,157000,,,,,,,,scrapes/20260326160006/7920050164.txt
7920128344,20260314100043,2026-03-14T10:00:43Z,2000,2022,acura,tlx,30000,,,,,,,,scrapes/20260314100043/7920128344.txt
7920052615,20260312100005,2026-03-12T10:00:05Z,3500,2012,Dodge,Journey SXT,157000,,,,,,,,scrapes/20260312100005/7920052615.txt
7920040760,20260316140012,2026-03-16T14:00:12Z,7500,2018,Volkswagen,Golf Sportwagen TSI SE Wagon,123200,,,,,,,,scrapes/20260316140012/7920040760.txt
7920177544,20260326040008,2026-03-26T04:00:08Z,6800,2008,GMC,SIERRA K 8CYL,114000,,,,,,,,scrapes/20260326040008/7920177544.txt
7920208963,20260326110055,2026-03-26T11:00:55Z,3288,2002,Dodge,Neon,150000,,,,,,,,scrapes/20260326110055/7920208963.txt
7920107325,20260326220027,2026-03-26T22:00:27Z,12500,2012,jeep,wrangler,150000,,,,,,,,scrapes/20260326220027/7920107325.txt
7920217110,20260314110035,2026-03-14T11:00:35Z,7000,2014,Lincoln,MKZ,139000,,,,,,,,scrapes/20260314110035/7920217110.txt
7920234052,20260326220027,2026-03-26T22:00:27Z,3400,2011,Honda,Civic,56000,,,,,,,,scrapes/20260326220027/7920234052.txt
7920279528,20260326160006,2026-03-26T16:00:06Z,9998,2016,Subaru,Crosstrek,147973,,,,,,,,scrapes/20260326160006/7920279528.txt
7920275278,20260326210024,2026-03-26T21:00:24Z,9500,1991,Chevrolet,Corvette,58000,,,,,,,,scrapes/20260326210024/7920275278.txt
7920275706,20260326170017,2026-03-26T17:00:17Z,66900,2026,Chrysler,Mini-T Campervan,12,,,,,,,,scrapes/20260326170017/7920275706.txt
7920322257,20260316170052,2026-03-16T17:00:52Z,999,2003,dodge,dakota,173000,,,,,,,,scrapes/20260316170052/7920322257.txt
7920350208,20260326130017,2026-03-26T13:00:17Z,3900,2013,Subaru,Impreza,150000,,,,,,,,scrapes/20260326130017/7920350208.txt
7919962058,20260326140022,2026-03-26T14:00:22Z,4800,1988,chevy,camaro,100000,,,,,,,,scrapes/20260326140022/7919962058.txt
7920361055,20260319130008,2026-03-19T13:00:08Z,5900,2013,ford,taurus sel,145000,,,,,,,,scrapes/20260319130008/7920361055.txt
7920367073,20260313230039,2026-03-13T23:00:39Z,9200,2016,Toyota,Corolla S 4Dr,119781,,,,,,,,scrapes/20260313230039/7920367073.txt
7920417582,20260327070032,2026-03-27T07:00:32Z,3000,2009,CHEVROLET,COBALT,140000,,,,,,,,scrapes/20260327070032/7920417582.txt
7920372819,20260314180024,2026-03-14T18:00:24Z,6500,2017,GMC,ACADIA SLT LIMITED,155000,,,,,,,,scrapes/20260314180024/7920372819.txt
7920404383,20260326100012,2026-03-26T10:00:12Z,5500,1995,chevrolet,camaro,188000,,,,,,,,scrapes/20260326100012/7920404383.txt
7920427485,20260327130028,2026-03-27T13:00:28Z,6985,2009,Volkswagen,Eos Komfort Convertible,65000,,,,,,,,scrapes/20260327130028/7920427485.txt
7920442045,20260327060033,2026-03-27T06:00:33Z,4000,2009,infiniti,qx56,275000,,,,,,,,scrapes/20260327060033/7920442045.txt
7920431821,20260327120035,2026-03-27T12:00:35Z,9885,2015,Infiniti,QX60,123000,,,,,,,,scrapes/20260327120035/7920431821.txt
7920434986,20260327030040,2026-03-27T03:00:40Z,6885,2008,Infiniti,M45X AWD Premium Sedan,134000,,,,,,,,scrapes/20260327030040/7920434986.txt
7920437564,20260313190011,2026-03-13T19:00:11Z,10600,2020,Mazda,CX-5 Grand Touring,55900,,,,,,,,scrapes/20260313190011/7920437564.txt
7920420866,20260327070032,2026-03-27T07:00:32Z,75000,1967,Chevrolet,Chevelle SS,44839,,,,,,,,scrapes/20260327070032/7920420866.txt
7920529446,20260327060033,2026-03-27T06:00:33Z,4995,2011,Nissan,Sentra,126000,,,,,,,,scrapes/20260327060033/7920529446.txt
7920512453,20260327030040,2026-03-27T03:00:40Z,13900,2015,Audi,S5 quattro Plus,102989,,,,,,,,scrapes/20260327030040/7920512453.txt
7920647862,20260327170029,2026-03-27T17:00:29Z,2100,2008,ford,taurus,152000,,,,,,,,scrapes/20260327170029/7920647862.txt
7920649827,20260327160005,2026-03-27T16:00:05Z,4500,2008,honda,pilot ex,145000,,,,,,,,scrapes/20260327160005/7920649827.txt
7920650815,20260327080036,2026-03-27T08:00:36Z,18990,1985,Mazda,Rx7,66350,,,,,,,,scrapes/20260327080036/7920650815.txt
7920658424,20260327170029,2026-03-27T17:00:29Z,3288,2002,Dodge,Neon,150000,,,,,,,,scrapes/20260327170029/7920658424.txt
7920683674,20260325170028,2026-03-25T17:00:28Z,3500,2007,Toyota,camry,200000,,,,,,,,scrapes/20260325170028/7920683674.txt
7920666009,20260319160050,2026-03-19T16:00:50Z,10000,1995,Chevrolet,Tahoe,111000,,,,,,,,scrapes/20260319160050/7920666009.txt
7920705061,20260314230041,2026-03-14T23:00:41Z,4600,2014,Nissan,Versa SV,115000,,,,,,,,scrapes/20260314230041/7920705061.txt
7920718946,20260327160005,2026-03-27T16:00:05Z,6250,2013,Subaru,Outback 2.5i,122750,,,,,,,,scrapes/20260327160005/7920718946.txt
7920742163,20260316100006,2026-03-16T10:00:06Z,15500,2018,BMW,X2,79633,,,,,,,,scrapes/20260316100006/7920742163.txt
7920742446,20260328100021,2026-03-28T10:00:21Z,16950,2021,Subaru,Forester,113372,,,,,,,,scrapes/20260328100021/7920742446.txt
7920742512,20260316050016,2026-03-16T05:00:16Z,7750,2015,Volkswagen,Passat,116694,,,,,,,,scrapes/20260316050016/7920742512.txt
7920742551,20260316190034,2026-03-16T19:00:34Z,12900,2013,Ford,Econoline Cargo Van E-250,108356,,,,,,,,scrapes/20260316190034/7920742551.txt
7920742333,20260316090005,2026-03-16T09:00:05Z,10900,2015,Mercedes-Benz,GLK-Class,123897,,,,,,,,scrapes/20260316090005/7920742333.txt
7920742408,20260316180005,2026-03-16T18:00:05Z,18995,2017,Ford,F-150,106743,,,,,,,,scrapes/20260316180005/7920742408.txt
7920742613,20260316180005,2026-03-16T18:00:05Z,14600,2014,Chevrolet,Silverado 1500,142168,,,,,,,,scrapes/20260316180005/7920742613.txt
7920757292,20260316180005,2026-03-16T18:00:05Z,5900,2008,Toyota,Corolla,139374,,,,,,,,scrapes/20260316180005/7920757292.txt
7920757641,20260320160040,2026-03-20T16:00:40Z,59500,1977,Pontiac,Trans Am,5977,,,,,,,,scrapes/20260320160040/7920757641.txt
7920757718,20260320150050,2026-03-20T15:00:50Z,20900,2014,Mercedes-Benz,S-Class,82595,,,,,,,,scrapes/20260320150050/7920757718.txt
7920684119,20260314030046,2026-03-14T03:00:46Z,,2006,toyota,camry,120000,,,,,,,,scrapes/20260314030046/7920684119.txt
7920742653,20260316160033,2026-03-16T16:00:33Z,12990,2016,Honda,Pilot,120070,,,,,,,,scrapes/20260316160033/7920742653.txt
7920742719,20260328060034,2026-03-28T06:00:34Z,6850,2015,Hyundai,Accent,95555,,,,,,,,scrapes/20260328060034/7920742719.txt
7920742763,20260316150041,2026-03-16T15:00:41Z,20950,2018,Land Rover,Range Rover Sport,93146,,,,,,,,scrapes/20260316150041/7920742763.txt
7920755945,20260327160005,2026-03-27T16:00:05Z,1250,2005,Ford,Escape,183000,,,,,,,,scrapes/20260327160005/7920755945.txt
7920757333,20260316190034,2026-03-16T19:00:34Z,59000,1969,Chevrolet,Camaro,4664,,,,,,,,scrapes/20260316190034/7920757333.txt
7920757372,20260316190034,2026-03-16T19:00:34Z,13500,2011,Lexus,LS 460,115212,,,,,,,,scrapes/20260316190034/7920757372.txt
7920757755,20260316180005,2026-03-16T18:00:05Z,14650,2019,Chevrolet,Traverse,87713,,,,,,,,scrapes/20260316180005/7920757755.txt
7920757886,20260316180005,2026-03-16T18:00:05Z,13500,2018,BMW,X1,86540,,,,,,,,scrapes/20260316180005/7920757886.txt
7920764833,20260330190018,2026-03-30T19:00:18Z,4500,2008,Audi,A4 Quattro,109000,,,,,,,,scrapes/20260330190018/7920764833.txt
7920742685,20260316170052,2026-03-16T17:00:52Z,15900,2015,Chevrolet,Silverado 1500,126474,,,,,,,,scrapes/20260316170052/7920742685.txt
7920742840,20260316180005,2026-03-16T18:00:05Z,,2017,Ford,Explorer,64208,,,,,,,,scrapes/20260316180005/7920742840.txt
7920756308,20260328140005,2026-03-28T14:00:05Z,10000,2008,FORD,F-350 SUPER DUTY QUAD CAB XL UTILITY,126000,,,,,,,,scrapes/20260328140005/7920756308.txt
7920757519,20260316170052,2026-03-16T17:00:52Z,21500,2021,Jeep,Grand Cherokee L,114305,,,,,,,,scrapes/20260316170052/7920757519.txt
7920757568,20260316080015,2026-03-16T08:00:15Z,69500,1966,CHEVROLET,CHEVELLE,59985,,,,,,,,scrapes/20260316080015/7920757568.txt
7920757679,20260316170052,2026-03-16T17:00:52Z,12850,2016,Dodge,Grand Caravan,48019,,,,,,,,scrapes/20260316170052/7920757679.txt
7920764436,20260327140035,2026-03-27T14:00:35Z,2000,2011,Ford,Ranger XLT super cab,253000,,,,,,,,scrapes/20260327140035/7920764436.txt
7920780110,20260330230022,2026-03-30T23:00:22Z,15000,2005,Toyota,Tundra,105000,,,,,,,,scrapes/20260330230022/7920780110.txt
7920742198,20260316140012,2026-03-16T14:00:12Z,9400,2015,Honda,Civic Sedan,130759,,,,,,,,scrapes/20260316140012/7920742198.txt
7920757150,20260316180005,2026-03-16T18:00:05Z,15450,2020,Nissan,Rogue,82675,,,,,,,,scrapes/20260316180005/7920757150.txt
7920757405,20260316140012,2026-03-16T14:00:12Z,11900,2015,Jaguar,XF,79004,,,,,,,,scrapes/20260316140012/7920757405.txt
7920757473,20260320170006,2026-03-20T17:00:06Z,8900,2017,Hyundai,Elantra,105189,,,,,,,,scrapes/20260320170006/7920757473.txt
7920772329,20260318120019,2026-03-18T12:00:19Z,6885,2014,Ford,Edge Limited AWD SUV,120000,,,,,,,,scrapes/20260318120019/7920772329.txt
7920772502,20260330130020,2026-03-30T13:00:20Z,7485,2013,Mercedes-Benz,C300 4-matic Luxury Sedan,130000,,,,,,,,scrapes/20260330130020/7920772502.txt
7920742585,20260316190034,2026-03-16T19:00:34Z,14850,2018,INFINITI,Q50,139096,,,,,,,,scrapes/20260316190034/7920742585.txt
7920757201,20260328230047,2026-03-28T23:00:47Z,10900,2017,Land Rover,Discovery,165497,,,,,,,,scrapes/20260328230047/7920757201.txt
7920757921,20260316190034,2026-03-16T19:00:34Z,185000,1956,Chevrolet,Bel Air,1250,,,,,,,,scrapes/20260316190034/7920757921.txt
7920771207,20260330180028,2026-03-30T18:00:28Z,10885,2016,GMC,Acadia,110000,,,,,,,,scrapes/20260330180028/7920771207.txt
7920833286,20260330190018,2026-03-30T19:00:18Z,13000,2005,Dodge,Ram 2500,216000,,,,,,,,scrapes/20260330190018/7920833286.txt
7920742805,20260316130035,2026-03-16T13:00:35Z,16750,2023,Hyundai,Elantra,108905,,,,,,,,scrapes/20260316130035/7920742805.txt
7920788236,20260313120023,2026-03-13T12:00:23Z,750,2002,honda,civic,170000,,,,,,,,scrapes/20260313120023/7920788236.txt
7920757110,20260316160033,2026-03-16T16:00:33Z,10850,2015,Ford,Fusion,92276,,,,,,,,scrapes/20260316160033/7920757110.txt
7920742370,20260316120026,2026-03-16T12:00:26Z,6700,2009,Chevrolet,Silverado 1500,177265,,,,,,,,scrapes/20260316120026/7920742370.txt
7920757254,20260316150041,2026-03-16T15:00:41Z,9700,2011,Ram,Dakota,129550,,,,,,,,scrapes/20260316150041/7920757254.txt
7920757810,20260316080015,2026-03-16T08:00:15Z,13800,2019,Audi,A4,71241,,,,,,,,scrapes/20260316080015/7920757810.txt
7920857183,20260330230022,2026-03-30T23:00:22Z,13000,2020,Toyota,Corolla LE,60249,,,,,,,,scrapes/20260330230022/7920857183.txt
7920756738,20260328190022,2026-03-28T19:00:22Z,4900,2006,Acura,MDX,145102,,,,,,,,scrapes/20260328190022/7920756738.txt
7920757848,20260330090021,2026-03-30T09:00:21Z,11900,2014,Acura,MDX,145379,,,,,,,,scrapes/20260330090021/7920757848.txt
7920862034,20260331010009,2026-03-31T01:00:09Z,8495,2016,Subaru,Impreza,135000,,,,,,,,scrapes/20260331010009/7920862034.txt
7920757447,20260320110006,2026-03-20T11:00:06Z,11500,2019,Dodge,Charger,54917,,,,,,,,scrapes/20260320110006/7920757447.txt
7920757603,20260320210038,2026-03-20T21:00:38Z,8800,2015,Kia,Optima,116669,,,,,,,,scrapes/20260320210038/7920757603.txt
7920742481,20260316190034,2026-03-16T19:00:34Z,18900,2020,Audi,Q3,77916,,,,,,,,scrapes/20260316190034/7920742481.txt
7920896808,20260313190011,2026-03-13T19:00:11Z,4900,2017,hyundai,elantra,170000,,,,,,,,scrapes/20260313190011/7920896808.txt
7920955790,20260315170005,2026-03-15T17:00:05Z,4700,2014,Volkswagen,Tiguan,158000,,,,,,,,scrapes/20260315170005/7920955790.txt
7920956367,20260315190021,2026-03-15T19:00:21Z,4200,2018,Kia,Soul,170000,,,,,,,,scrapes/20260315190021/7920956367.txt
7921008088,20260320080042,2026-03-20T08:00:42Z,,2022,Acura,TLX a-spec,24000,,,,,,,,scrapes/20260320080042/7921008088.txt
7920999053,20260331130009,2026-03-31T13:00:09Z,2995,1990,Toyota,Celica GT,140000,,,,,,,,scrapes/20260331130009/7920999053.txt
7921002486,20260313200028,2026-03-13T20:00:28Z,15500,2020,Toyota,Camry TRD,31250,,,,,,,,scrapes/20260313200028/7921002486.txt
7920975949,20260331110014,2026-03-31T11:00:14Z,9995,2011,BMW,335i,107544,,,,,,,,scrapes/20260331110014/7920975949.txt
7920891915,20260317020005,2026-03-17T02:00:05Z,58925,1967,Chevrolet,Corvette,19440,,,,,,,,scrapes/20260317020005/7920891915.txt
7921053883,20260316200030,2026-03-16T20:00:30Z,8800,2010,ACURA,MDX SPORT,119000,,,,,,,,scrapes/20260316200030/7921053883.txt
7921084758,20260326180014,2026-03-26T18:00:14Z,28900,2015,Chrysler,Town & Country,51345,,,,,,,,scrapes/20260326180014/7921084758.txt
7921085080,20260331070026,2026-03-31T07:00:26Z,3288,2002,Dodge,Neon,150000,,,,,,,,scrapes/20260331070026/7921085080.txt
7921075364,20260331130009,2026-03-31T13:00:09Z,5500,2011,Mercedes,ML350,180000,,,,,,,,scrapes/20260331130009/7921075364.txt
7921056413,20260320110006,2026-03-20T11:00:06Z,7200,2010,HONDA,CR-V LX,149000,,,,,,,,scrapes/20260320110006/7921056413.txt
7921098999,20260331060033,2026-03-31T06:00:33Z,5000,2001,dodge,ram 3500,171250,,,,,,,,scrapes/20260331060033/7921098999.txt
7920935228,20260331050005,2026-03-31T05:00:05Z,1500,2006,Lexus,GS 300,230000,,,,,,,,scrapes/20260331050005/7920935228.txt
7921142645,20260331100018,2026-03-31T10:00:18Z,1800,2007,nissan,pathfinder,168000,,,,,,,,scrapes/20260331100018/7921142645.txt
7921143042,20260314150024,2026-03-14T15:00:24Z,4800,2017,Subaru,Impreza Sport,185000,,,,,,,,scrapes/20260314150024/7921143042.txt
7921149077,20260331100018,2026-03-31T10:00:18Z,8998,2016,Subaru,Forester,149859,,,,,,,,scrapes/20260331100018/7921149077.txt
7921158081,20260331120033,2026-03-31T12:00:33Z,15495,2008,Ford,F-550 Super Duty,97458,,,,,,,,scrapes/20260331120033/7921158081.txt
7921191293,20260331040027,2026-03-31T04:00:27Z,6500,2002,ford,f-150,118500,,,,,,,,scrapes/20260331040027/7921191293.txt
7921158442,20260331060033,2026-03-31T06:00:33Z,6495,2013,Nissan,Altima,127789,,,,,,,,scrapes/20260331060033/7921158442.txt
7921210754,20260331050005,2026-03-31T05:00:05Z,56000,1997,Land Rover,Defender 90,10600,,,,,,,,scrapes/20260331050005/7921210754.txt
7921213648,20260324000024,2026-03-24T00:00:24Z,8999,2021,hyundai,accent se,71000,,,,,,,,scrapes/20260324000024/7921213648.txt
7921159155,20260331120033,2026-03-31T12:00:33Z,10495,2017,Buick,Enclave,107147,,,,,,,,scrapes/20260331120033/7921159155.txt
7921159322,20260331100018,2026-03-31T10:00:18Z,9495,2020,Subaru,Impreza,123946,,,,,,,,scrapes/20260331100018/7921159322.txt
7921137815,20260320200028,2026-03-20T20:00:28Z,10500,2018,Nissan,Maxima,42159,,,,,,,,scrapes/20260320200028/7921137815.txt
7921149060,20260331090024,2026-03-31T09:00:24Z,8998,2015,Subaru,Impreza,144186,,,,,,,,scrapes/20260331090024/7921149060.txt
7921159025,20260331100018,2026-03-31T10:00:18Z,8995,2016,Chrysler,300 C,128235,,,,,,,,scrapes/20260331100018/7921159025.txt
7921198965,20260331010009,2026-03-31T01:00:09Z,21700,2022,Toyota,Camry SE,70610,,,,,,,,scrapes/20260331010009/7921198965.txt
7921230620,20260317150005,2026-03-17T15:00:05Z,16550,2024,Tesla,Model Y,27459,,,,,,,,scrapes/20260317150005/7921230620.txt
7921231738,20260327110026,2026-03-27T11:00:26Z,3400,2002,Dodge,Ram Sport 4x4,117000,,,,,,,,scrapes/20260327110026/7921231738.txt
7921260136,20260330220020,2026-03-30T22:00:20Z,8885,2014,Subaru,Outback Limited AWD Wagon,128000,,,,,,,,scrapes/20260330220020/7921260136.txt
